SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.70181,-80.28886,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.65818,-80.22612,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.67545,-80.25071,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.65818,-80.22612,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.46902,-81.45249,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.35265,-76.0737,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.93086,-79.36416,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.58565,-80.15521,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.52886,-80.14734,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.33333,-76.33334,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.69016,-80.29768,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.68091,-80.25933,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,41.26631,-82.31189,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.65818,-80.22612,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.4656,-80.24218,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.58565,-80.15521,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.13806,-79.17917,3,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.52233,-78.96918,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.62798,-78.86269,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,46.25325,-84.1853,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,41.90705,-83.41628,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.4656,-80.24218,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.26667,-79.06667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.91667,-81.31667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.58565,-80.15521,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.4656,-80.24218,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.67545,-80.25071,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.70181,-80.28886,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.62683,-78.8608,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.33333,-76.33334,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.35016,-76.05951,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.91667,-81.31667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.62514,-78.85519,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.62984,-78.86845,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.52312,-78.9657,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.70181,-80.28886,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.66667,-81.93333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.34623,-76.10326,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.34941,-76.0961,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,46.45619,-84.97761,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.62668,-78.85979,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.70181,-80.28886,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.35301,-76.07488,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.35013,-76.05921,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.69016,-80.29768,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,44.02899,-81.12229,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,45.35,-80.2,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.4656,-80.24218,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.66667,-81.93333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,46.45039,-84.97242,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,43.69016,-80.29768,1,BG,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Great Lakes,42.38334,-81.8,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.86112,-61.49442,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.86094,-61.49179,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.6,-63.9,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.58333,-67.41666,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.6,-66.48333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.68333,-65.36667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.63344,-60.43347,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.35,-67.13333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.68333,-65.36667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,44.87147,-72.20009,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.4,-62.98333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.46865,-66.5426,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.63388,-60.43015,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.83333,-66.81667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,44.82937,-72.20254,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.15,-62.95,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.86007,-61.49348,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.65,-67.13333,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.83333,-66.81667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.65681,-60.4408,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.4,-62.65,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.46886,-66.54127,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,44.89444,-72.64531,NPGS,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.43333,-67.31667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.86066,-61.49159,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,47.03818,-70.41096,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.83333,-66.81667,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,45.86141,-61.49535,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
Fraxinus americana,Northern Appalachian / Acadian,46.65417,-60.42337,PGRC,G,,Y,G5,NNR,,2012,570,1442,Ash,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,775,477,298,Fraxinus americana L.
